modelName,score,rmse,spendTime,executionTime,startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size,machine,runProcess
rmseBeyond8,841.7438354,29.0128345,81.96652865,2022/6/17 15:27,2021/1/3,2021/1/17,200,35,105,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,239.7583923,15.48413982,93.57704854,2022/6/15 00:51,2021/1/3,2021/1/17,200,35,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,168.8542786,12.99439463,92.47437906,2022/6/15 00:48,2021/1/3,2021/1/17,200,35,113,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,417.9993896,20.4450302,118.5833683,2022/6/15 12:09,2021/9/30,2021/10/17,200,35,116,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,114.1420441,10.6837297,81.24913192,2022/6/17 16:40,2021/1/3,2021/1/17,200,35,117,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,248.5569305,15.76569896,90.46558118,2022/6/15 00:53,2021/1/3,2021/1/17,200,35,122,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_7_71885.h5,59.58123016,7.718857741,87.62181497,2022/6/17 00:23,2021/1/3,2021/1/17,200,35,126,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,243.8065948,15.61430503,88.99678922,2022/6/17 00:24,2021/1/17,2021/1/31,200,35,126,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1051.022217,32.41946221,87.92984462,2022/6/17 05:07,2021/1/3,2021/1/17,200,35,128,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,370.4669189,19.24751408,81.64665556,2022/6/19 02:29,2021/1/3,2021/1/17,200,35,131,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,389.7231445,19.74141395,81.00765967,2022/6/18 20:07,2021/1/3,2021/1/17,200,35,134,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,265.7043152,16.30043684,83.5581615,2022/6/18 20:08,2021/1/17,2021/1/31,200,35,134,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,534.4017334,23.1171208,83.33431029,2022/6/18 20:10,2021/1/31,2021/2/23,200,35,134,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,166.7408447,12.912836,80.31105256,2022/6/18 19:31,2021/1/3,2021/1/17,200,35,137,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,404.3789673,20.10918044,82.05533171,2022/6/18 19:32,2021/1/17,2021/1/31,200,35,137,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,343.70047,18.53916686,82.36027813,2022/6/18 19:34,2021/1/31,2021/2/23,200,35,137,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,182.9798584,13.52700607,84.49782658,2022/6/18 19:35,2021/2/23,2021/3/10,200,35,137,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,844.276001,29.0564261,142.708004,2022/6/19 19:43,2021/1/3,2021/1/17,200,35,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,447.6153259,21.15692159,80.8196938,2022/6/17 13:51,2021/1/3,2021/1/17,200,36,2,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,335.6132507,18.31975093,88.24944115,2022/6/17 08:08,2021/1/3,2021/1/17,200,36,3,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,542.3969727,23.28943212,141.4021478,2022/6/19 14:34,2021/1/3,2021/1/17,200,36,17,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,163.6551971,12.79276412,87.91083932,2022/6/17 05:36,2021/1/3,2021/1/17,200,36,23,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1072.700562,32.75210416,159.7082291,2022/6/20 00:52,2021/1/3,2021/1/17,200,36,25,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_7_42528.h5,55.134758,7.4252827,140.8229957,2022/6/18 18:14,2021/1/3,2021/1/17,200,36,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,343.7500305,18.54048962,141.207999,2022/6/18 18:17,2021/1/17,2021/1/31,200,36,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,329.4555359,18.15091303,140.2320001,2022/6/18 18:09,2021/1/3,2021/1/17,200,36,40,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_7_93574.h5,62.97608185,7.935744417,87.08590221,2022/6/17 06:54,2021/1/3,2021/1/17,200,36,43,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,319.9886169,17.88824604,88.71250367,2022/6/17 06:56,2021/1/17,2021/1/31,200,36,43,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,225.9012146,15.03001963,81.71708274,2022/6/17 22:26,2021/1/3,2021/1/17,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,230.1191864,15.16966681,84.51313448,2022/6/17 22:27,2021/1/17,2021/1/31,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,286.7505188,16.93370279,83.20977974,2022/6/17 22:28,2021/1/31,2021/2/23,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,248.0347595,15.74912358,84.826509,2022/6/17 22:30,2021/2/23,2021/3/10,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,71163.20313,266.764332,85.27926898,2022/6/17 22:31,2021/3/10,2021/3/24,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1705.639404,41.29938739,86.31098008,2022/6/17 22:33,2021/3/24,2021/4/11,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,364.4321594,19.09009382,91.17500925,2022/6/17 22:35,2021/4/11,2021/4/25,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,274.7194214,16.57466312,87.37325788,2022/6/17 22:36,2021/4/25,2021/5/10,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,127.7037811,11.30063,89.4985795,2022/6/17 22:38,2021/5/10,2021/5/24,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,404.2401123,20.10572167,89.08850169,2022/6/17 22:39,2021/5/24,2021/6/7,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,245.5115662,15.66879294,90.61910105,2022/6/17 22:41,2021/6/7,2021/6/22,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,131.4745789,11.4662512,91.68180585,2022/6/17 22:42,2021/6/22,2021/7/6,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,126.9465179,11.26706899,93.5372746,2022/6/17 22:44,2021/7/6,2021/7/20,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,225.1641541,15.00547038,95.25964117,2022/6/17 22:46,2021/7/20,2021/8/3,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_3_01622.h5,9.097522736,3.01622099,94.95292997,2022/6/17 22:47,2021/8/3,2021/8/17,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,90.77275848,9.527473435,92.73908973,2022/6/17 22:49,2021/8/17,2021/8/31,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,106.126564,10.30180604,93.845716,2022/6/17 22:50,2021/8/31,2021/9/14,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,115.3305893,10.73922228,96.01635885,2022/6/17 22:52,2021/9/14,2021/9/30,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,201.9677124,14.21152336,103.0685022,2022/6/17 22:54,2021/9/30,2021/10/17,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,157.441925,12.54757924,97.28958368,2022/6/17 22:56,2021/10/17,2021/10/31,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,104.2977295,10.21262402,99.32698154,2022/6/17 22:57,2021/10/31,2021/11/14,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_4_75027.h5,22.56517029,4.750274086,100.4360538,2022/6/17 22:59,2021/11/14,2021/11/28,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_7_50823.h5,56.37372589,7.508237402,100.239619,2022/6/17 23:01,2021/11/28,2021/12/12,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_4_42327.h5,19.56543732,4.423276377,103.6862175,2022/6/17 23:03,2021/12/12,2021/12/26,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_4_84942.h5,23.5168705,4.849429506,107.8590419,2022/6/17 23:04,2021/12/15,2021/12/29,200,36,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,278.4526672,16.6868847,81.40532231,2022/6/17 15:20,2021/1/3,2021/1/17,200,36,51,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,487.3478394,22.07596769,105.3769166,2022/6/15 04:18,2021/9/30,2021/10/17,200,36,53,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,339.0587769,18.41353286,87.10998154,2022/6/17 03:52,2021/1/3,2021/1/17,200,36,54,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,233.6086426,15.28428499,85.75180578,2022/6/19 02:23,2021/1/3,2021/1/17,200,36,62,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,84.79884338,9.208601134,88.48463321,2022/6/16 16:42,2021/1/3,2021/1/17,200,36,73,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,80.28369141,8.960125049,141.5220113,2022/6/20 00:57,2021/1/3,2021/1/17,200,36,74,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,454.2661133,21.31352012,140.8790002,2022/6/20 01:14,2021/1/3,2021/1/17,200,36,81,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,255.8903809,15.99657114,152.7376001,2022/6/20 00:35,2021/1/3,2021/1/17,200,36,88,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,301.4960327,17.3636509,319.6241853,2022/6/16 03:24,2021/1/3,2021/1/17,200,36,91,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,224.7307434,14.99101518,87.13960075,2022/6/17 02:35,2021/1/3,2021/1/17,200,36,92,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,269.5424194,16.41773537,86.79307675,2022/6/17 08:01,2021/1/3,2021/1/17,200,36,96,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,247.4131775,15.72935328,88.1335032,2022/6/17 05:58,2021/1/3,2021/1/17,200,36,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,216.9020233,14.72761008,140.5249996,2022/6/19 11:43,2021/1/3,2021/1/17,200,36,127,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,411.0679626,20.27483645,81.3166523,2022/6/17 16:21,2021/1/3,2021/1/17,200,36,129,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,442.2834473,21.03054333,143.1110544,2022/6/19 20:19,2021/1/3,2021/1/17,200,36,131,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,122.166275,11.0528749,181.013299,2022/6/18 11:59,2021/1/3,2021/1/17,200,36,134,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,338726.5938,10091.58725,90.72875881,2022/6/15 01:41,2021/1/3,2021/1/17,200,37,0,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,399.7175293,19.99292614,80.00769639,2022/6/18 23:56,2021/1/3,2021/1/17,200,37,13,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,277.4411011,16.65655282,80.10061383,2022/6/18 23:57,2021/1/17,2021/1/31,200,37,13,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,372.5429077,19.30138056,83.97016335,2022/6/18 23:59,2021/1/31,2021/2/23,200,37,13,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,170.0418243,13.04002755,83.4181993,2022/6/19 00:00,2021/2/23,2021/3/10,200,37,13,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,67.44862366,8.212723951,94.5936873,2022/6/16 20:20,2021/1/3,2021/1/17,200,37,19,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,79.22312164,8.90074134,81.37807679,2022/6/17 13:10,2021/1/3,2021/1/17,200,37,21,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,763.0006104,27.62245667,80.74640679,2022/6/17 15:33,2021/1/3,2021/1/17,200,37,23,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,130.05867,11.40433343,177.1054091,2022/6/18 16:39,2021/1/3,2021/1/17,200,37,29,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_7_96548.h5,63.44919968,7.965489021,142.2209992,2022/6/19 13:35,2021/1/3,2021/1/17,200,37,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,480.4803772,21.91987908,143.0010703,2022/6/19 13:37,2021/1/17,2021/1/31,200,37,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,255.1720734,15.9741126,305.1745164,2022/6/15 16:46,2021/1/3,2021/1/17,200,37,51,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,81.48616028,9.02696811,87.58663654,2022/6/17 02:04,2021/1/3,2021/1/17,200,37,60,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,175.8669739,13.26148302,86.88988495,2022/6/17 01:45,2021/1/3,2021/1/17,200,37,68,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,210.2919006,14.50142945,85.61651134,2022/6/17 06:20,2021/1/3,2021/1/17,200,37,69,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,439.0474243,20.95341532,81.93017864,2022/6/17 09:59,2021/1/3,2021/1/17,200,37,76,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,133.8345642,11.5686681,304.7421756,2022/6/15 14:53,2021/1/3,2021/1/17,200,37,86,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,376.1943665,19.39575043,87.5524385,2022/6/17 05:46,2021/1/3,2021/1/17,200,37,90,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,110.2080307,10.49799457,106.9775441,2022/6/15 11:58,2021/7/6,2021/7/20,200,37,95,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,795.1253662,28.19796846,100.0863996,2022/6/15 07:44,2021/8/3,2021/8/17,200,37,98,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,125.9762192,11.22392507,310.1187007,2022/6/15 17:02,2021/1/3,2021/1/17,200,37,101,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,145.7209473,12.07150969,141.7554455,2022/6/19 06:54,2021/1/3,2021/1/17,200,37,103,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,73.88996887,8.595920635,88.36932397,2022/6/17 08:48,2021/1/3,2021/1/17,200,37,106,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,150.7868195,12.27953663,87.28130913,2022/6/17 00:15,2021/1/3,2021/1/17,200,37,108,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,410.9332581,20.2714575,94.49378347,2022/6/15 17:39,2021/1/17,2021/1/31,200,37,111,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,188.44487,13.72753967,140.041857,2022/6/19 12:39,2021/1/3,2021/1/17,200,37,114,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,148.5463867,12.18794872,141.6168852,2022/6/19 10:49,2021/1/3,2021/1/17,200,37,120,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,577.1158447,24.02324733,81.77988696,2022/6/18 11:37,2021/1/3,2021/1/17,200,37,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,311.8742371,17.65994207,83.37110639,2022/6/18 11:39,2021/1/17,2021/1/31,200,37,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,243.0839844,15.59115702,83.61164021,2022/6/18 11:40,2021/1/31,2021/2/23,200,37,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,2148.599609,46.35300301,142.9310002,2022/6/18 18:07,2021/1/3,2021/1/17,200,37,125,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
keras_5_02494.h5,25.25016212,5.024948459,104.618089,2022/6/15 05:51,2021/11/14,2021/11/28,200,37,131,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,87.33055115,9.34509592,83.48801231,2022/6/17 16:42,2021/1/3,2021/1/17,200,37,133,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,236.9552765,15.39335198,81.94512582,2022/6/18 16:02,2021/1/3,2021/1/17,200,37,140,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,297.6802368,17.25341135,82.86984396,2022/6/18 16:03,2021/1/17,2021/1/31,200,37,140,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,291.9153748,17.08552744,84.52154946,2022/6/18 16:05,2021/1/31,2021/2/23,200,37,140,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,592.7658691,24.34678268,81.3099761,2022/6/17 12:21,2021/1/3,2021/1/17,200,37,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,96095.125,309.9921354,85.41592646,2022/6/17 08:40,2021/1/3,2021/1/17,200,38,1,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,174.1872253,13.19798786,142.493768,2022/6/19 14:07,2021/1/3,2021/1/17,200,38,6,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1187.026123,34.45324746,84.68900704,2022/6/17 02:58,2021/1/3,2021/1/17,200,38,8,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,206.0809326,14.3555335,85.66360283,2022/6/17 02:52,2021/1/3,2021/1/17,200,38,19,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,89.0585556,9.437073363,87.53753304,2022/6/17 01:00,2021/1/3,2021/1/17,200,38,20,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,202.4534149,14.22862409,80.31195188,2022/6/17 12:07,2021/1/3,2021/1/17,200,38,22,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,163.6930237,12.79423771,140.0709984,2022/6/18 19:21,2021/1/3,2021/1/17,200,38,24,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,172.0309143,13.11605975,139.0099998,2022/6/19 05:36,2021/1/3,2021/1/17,200,38,30,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,142.7348633,11.94716949,180.7031121,2022/6/18 16:45,2021/1/3,2021/1/17,200,38,35,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,153.575058,12.39253466,140.0537214,2022/6/18 12:59,2021/1/3,2021/1/17,200,38,38,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,370.3051758,19.24330789,141.1445599,2022/6/18 13:01,2021/1/17,2021/1/31,200,38,38,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,622.024292,24.94042318,314.9062316,2022/6/16 16:10,2021/1/3,2021/1/17,200,38,41,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,647.2280273,25.44069129,87.73931193,2022/6/17 04:05,2021/1/3,2021/1/17,200,38,46,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,281.0252075,16.7638075,85.9162221,2022/6/17 09:04,2021/1/3,2021/1/17,200,38,49,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,269.8302612,16.42649797,141.8443301,2022/6/19 15:09,2021/1/3,2021/1/17,200,38,54,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,1394.324829,37.34065552,313.2986619,2022/6/16 08:20,2021/1/3,2021/1/17,200,38,60,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,220.5319366,14.85031333,81.49612737,2022/6/18 12:02,2021/1/3,2021/1/17,200,38,71,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,324.1096802,18.00304792,83.53705263,2022/6/18 12:04,2021/1/17,2021/1/31,200,38,71,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,298.765625,17.28482947,85.43425655,2022/6/18 12:05,2021/1/31,2021/2/23,200,38,71,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,247.6483154,15.73685883,80.40492368,2022/6/17 13:59,2021/1/3,2021/1/17,200,38,79,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,237.2452698,15.40275113,87.22954583,2022/6/17 00:11,2021/1/3,2021/1/17,200,38,82,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,434.8619995,20.85334426,127.9521031,2022/6/18 14:43,2021/1/3,2021/1/17,200,38,84,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,287.6940308,16.96155573,129.4670556,2022/6/18 14:45,2021/1/17,2021/1/31,200,38,84,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,123.8770523,11.13001497,296.2369149,2022/6/16 11:26,2021/1/3,2021/1/17,200,38,89,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,200.3610535,14.15489132,311.8642888,2022/6/16 04:21,2021/1/3,2021/1/17,200,38,90,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,218.1949768,14.77142181,81.33364081,2022/6/17 10:57,2021/1/3,2021/1/17,200,38,95,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,262.0377197,16.18758089,87.66889858,2022/6/17 08:52,2021/1/3,2021/1/17,200,38,97,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,218.2101593,14.77193428,87.61481476,2022/6/17 06:55,2021/1/3,2021/1/17,200,38,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,305.0641174,17.46606889,140.6055076,2022/6/19 05:18,2021/1/3,2021/1/17,200,38,108,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,429.1758728,20.71654229,154.3031929,2022/6/20 00:54,2021/1/3,2021/1/17,200,38,112,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,302.8748779,17.40329951,87.70994139,2022/6/17 01:34,2021/1/3,2021/1/17,200,38,114,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,229.3811493,15.14531438,89.46984768,2022/6/17 08:48,2021/1/3,2021/1/17,200,38,121,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,354.6529236,18.83222633,151.7328186,2022/6/19 17:23,2021/1/3,2021/1/17,200,38,123,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,646.6590576,25.42949299,88.60474277,2022/6/17 04:15,2021/1/3,2021/1/17,200,38,135,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,545.770874,23.36173988,87.89802766,2022/6/17 03:05,2021/1/3,2021/1/17,200,39,5,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,886.4550781,29.77339608,140.1138811,2022/6/19 15:10,2021/1/3,2021/1/17,200,39,15,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
rmseBeyond8,116.4360809,10.79057229,89.72821903,2022/6/15 10:21,2021/3/10,2021/3/24,200,39,19,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,,
